trade,equity
139984,-41720.0
139985,-41719.0
139986,-41718.0
139987,-41717.0
139988,-41716.0
139989,-41715.0
139990,-41714.0
139991,-41713.0
139992,-41714.0
139993,-41715.0
139994,-41714.0
139995,-41713.0
139996,-41712.0
139997,-41711.0
139998,-41710.0
139999,-41709.0
140000,-41710.0
140001,-41711.0
140002,-41712.0
140003,-41713.0
140004,-41712.0
140005,-41711.0
140006,-41710.0
140007,-41709.0
140008,-41708.0
140009,-41707.0
140010,-41706.0
140011,-41705.0
140012,-41704.0
140013,-41703.0
140014,-41702.0
140015,-41701.0
140016,-41700.0
140017,-41699.0
140018,-41698.0
140019,-41697.0
140020,-41696.0
140021,-41695.0
140022,-41696.0
140023,-41697.0
140024,-41696.0
140025,-41695.0
140026,-41694.0
140027,-41693.0
140028,-41692.0
140029,-41691.0
140030,-41692.0
140031,-41693.0
140032,-41694.0
140033,-41695.0
140034,-41696.0
140035,-41697.0
140036,-41696.0
140037,-41695.0
140038,-41696.0
140039,-41697.0
140040,-41698.0
140041,-41699.0
140042,-41700.0
140043,-41701.0
140044,-41700.0
140045,-41699.0
140046,-41700.0
140047,-41701.0
140048,-41702.0
140049,-41703.0
140050,-41702.0
140051,-41701.0
140052,-41700.0
140053,-41699.0
140054,-41700.0
140055,-41701.0
140056,-41700.0
140057,-41699.0
140058,-41698.0
140059,-41697.0
140060,-41696.0
140061,-41695.0
140062,-41696.0
140063,-41697.0
140064,-41696.0
140065,-41695.0
140066,-41694.0
140067,-41693.0
140068,-41692.0
140069,-41691.0
140070,-41690.0
140071,-41689.0
140072,-41688.0
140073,-41687.0
140074,-41686.0
140075,-41687.0
140076,-41688.0
140077,-41689.0
140078,-41688.0
140079,-41687.0
140080,-41686.0
140081,-41685.0
140082,-41684.0
140083,-41683.0
140084,-41682.0
140085,-41681.0
140086,-41682.0
140087,-41683.0
140088,-41682.0
140089,-41681.0
140090,-41682.0
140091,-41683.0
140092,-41684.0
140093,-41685.0
140094,-41686.0
140095,-41687.0
140096,-41686.0
140097,-41685.0
140098,-41684.0
140099,-41683.0
140100,-41682.0
140101,-41681.0
140102,-41682.0
140103,-41683.0
140104,-41682.0
140105,-41681.0
140106,-41682.0
140107,-41683.0
140108,-41684.0
140109,-41685.0
140110,-41686.0
140111,-41687.0
140112,-41688.0
140113,-41689.0
140114,-41690.0
140115,-41691.0
140116,-41692.0
140117,-41693.0
140118,-41692.0
140119,-41691.0
140120,-41692.0
140121,-41693.0
140122,-41694.0
140123,-41695.0
140124,-41696.0
140125,-41697.0
140126,-41698.0
140127,-41699.0
140128,-41700.0
140129,-41701.0
140130,-41702.0
140131,-41703.0
140132,-41704.0
140133,-41705.0
140134,-41706.0
140135,-41707.0
140136,-41708.0
140137,-41709.0
140138,-41708.0
140139,-41707.0
140140,-41708.0
140141,-41709.0
140142,-41708.0
140143,-41707.0
140144,-41706.0
140145,-41705.0
140146,-41704.0
140147,-41703.0
140148,-41702.0
140149,-41701.0
140150,-41700.0
140151,-41699.0
140152,-41700.0
140153,-41701.0
140154,-41700.0
140155,-41699.0
140156,-41698.0
140157,-41697.0
140158,-41698.0
140159,-41699.0
140160,-41698.0
140161,-41697.0
140162,-41696.0
140163,-41695.0
140164,-41694.0
140165,-41693.0
140166,-41692.0
140167,-41691.0
140168,-41692.0
140169,-41691.0
140170,-41690.0
140171,-41689.0
140172,-41688.0
140173,-41687.0
140174,-41686.0
140175,-41685.0
140176,-41684.0
140177,-41683.0
140178,-41684.0
140179,-41685.0
140180,-41686.0
140181,-41687.0
140182,-41688.0
140183,-41689.0
140184,-41690.0
140185,-41691.0
140186,-41692.0
140187,-41693.0
140188,-41694.0
140189,-41695.0
140190,-41696.0
140191,-41697.0
140192,-41698.0
140193,-41699.0
140194,-41700.0
140195,-41701.0
140196,-41702.0
140197,-41703.0
140198,-41704.0
140199,-41705.0
140200,-41706.0
140201,-41707.0
140202,-41708.0
140203,-41709.0
140204,-41710.0
140205,-41711.0
140206,-41712.0
140207,-41713.0
140208,-41714.0
140209,-41715.0
140210,-41714.0
140211,-41713.0
140212,-41714.0
140213,-41715.0
140214,-41716.0
140215,-41717.0
140216,-41716.0
140217,-41715.0
140218,-41714.0
140219,-41713.0
140220,-41712.0
140221,-41711.0
140222,-41710.0
140223,-41709.0
140224,-41710.0
140225,-41711.0
140226,-41712.0
140227,-41713.0
140228,-41714.0
140229,-41715.0
140230,-41716.0
140231,-41717.0
140232,-41718.0
140233,-41719.0
140234,-41720.0
140235,-41721.0
140236,-41722.0
140237,-41723.0
140238,-41722.0
140239,-41723.0
140240,-41724.0
140241,-41725.0
140242,-41726.0
140243,-41727.0
140244,-41728.0
140245,-41729.0
140246,-41730.0
140247,-41731.0
140248,-41732.0
140249,-41733.0
140250,-41734.0
140251,-41735.0
140252,-41734.0
140253,-41733.0
140254,-41732.0
140255,-41731.0
140256,-41730.0
140257,-41729.0
140258,-41728.0
140259,-41727.0
140260,-41728.0
140261,-41729.0
140262,-41730.0
140263,-41731.0
140264,-41732.0
140265,-41733.0
140266,-41734.0
140267,-41735.0
140268,-41736.0
140269,-41737.0
140270,-41738.0
140271,-41739.0
140272,-41740.0
140273,-41741.0
140274,-41742.0
140275,-41743.0
140276,-41744.0
140277,-41745.0
140278,-41746.0
140279,-41747.0
140280,-41748.0
140281,-41749.0
140282,-41750.0
140283,-41751.0
140284,-41752.0
140285,-41753.0
140286,-41754.0
140287,-41755.0
140288,-41756.0
140289,-41757.0
140290,-41758.0
140291,-41759.0
140292,-41760.0
140293,-41761.0
140294,-41760.0
140295,-41759.0
140296,-41758.0
140297,-41757.0
140298,-41756.0
140299,-41755.0
140300,-41754.0
140301,-41753.0
140302,-41754.0
140303,-41755.0
140304,-41756.0
140305,-41757.0
140306,-41758.0
140307,-41759.0
140308,-41758.0
140309,-41757.0
140310,-41756.0
140311,-41755.0
140312,-41756.0
140313,-41757.0
140314,-41758.0
140315,-41759.0
140316,-41760.0
140317,-41761.0
140318,-41762.0
140319,-41763.0
140320,-41762.0
140321,-41761.0
140322,-41762.0
140323,-41761.0
140324,-41762.0
140325,-41763.0
140326,-41764.0
140327,-41765.0
140328,-41766.0
140329,-41767.0
140330,-41768.0
140331,-41769.0
140332,-41770.0
140333,-41771.0
140334,-41772.0
140335,-41773.0
140336,-41774.0
140337,-41775.0
140338,-41776.0
140339,-41777.0
140340,-41778.0
140341,-41779.0
140342,-41780.0
140343,-41781.0
140344,-41782.0
140345,-41783.0
140346,-41784.0
140347,-41785.0
140348,-41786.0
140349,-41787.0
140350,-41788.0
140351,-41789.0
140352,-41788.0
140353,-41787.0
140354,-41788.0
140355,-41789.0
140356,-41788.0
140357,-41787.0
140358,-41786.0
140359,-41785.0
140360,-41786.0
140361,-41787.0
140362,-41788.0
140363,-41789.0
140364,-41790.0
140365,-41791.0
140366,-41792.0
140367,-41793.0
140368,-41794.0
140369,-41795.0
140370,-41796.0
140371,-41797.0
140372,-41798.0
140373,-41799.0
140374,-41798.0
140375,-41799.0
140376,-41800.0
140377,-41801.0
140378,-41802.0
140379,-41803.0
140380,-41804.0
140381,-41805.0
140382,-41806.0
140383,-41807.0
140384,-41808.0
140385,-41809.0
140386,-41810.0
140387,-41811.0
140388,-41812.0
140389,-41813.0
140390,-41812.0
140391,-41811.0
140392,-41810.0
140393,-41809.0
140394,-41808.0
140395,-41807.0
140396,-41806.0
140397,-41805.0
140398,-41806.0
140399,-41807.0
140400,-41808.0
140401,-41809.0
140402,-41810.0
140403,-41811.0
140404,-41812.0
140405,-41813.0
140406,-41814.0
140407,-41815.0
140408,-41816.0
140409,-41817.0
140410,-41818.0
140411,-41819.0
140412,-41818.0
140413,-41817.0
140414,-41816.0
140415,-41815.0
140416,-41816.0
140417,-41817.0
140418,-41818.0
140419,-41819.0
140420,-41820.0
140421,-41821.0
140422,-41822.0
140423,-41823.0
140424,-41824.0
140425,-41825.0
140426,-41826.0
140427,-41827.0
140428,-41828.0
140429,-41829.0
140430,-41828.0
140431,-41827.0
140432,-41828.0
140433,-41829.0
140434,-41830.0
140435,-41831.0
140436,-41832.0
140437,-41833.0
140438,-41834.0
140439,-41835.0
140440,-41836.0
140441,-41837.0
140442,-41838.0
140443,-41839.0
140444,-41840.0
140445,-41841.0
140446,-41842.0
140447,-41843.0
140448,-41844.0
140449,-41845.0
140450,-41846.0
140451,-41847.0
140452,-41848.0
140453,-41849.0
140454,-41850.0
140455,-41851.0
140456,-41852.0
140457,-41853.0
140458,-41854.0
140459,-41855.0
140460,-41856.0
140461,-41857.0
140462,-41858.0
140463,-41859.0
140464,-41860.0
140465,-41861.0
140466,-41862.0
140467,-41863.0
140468,-41864.0
140469,-41865.0
140470,-41866.0
140471,-41867.0
140472,-41868.0
140473,-41869.0
140474,-41870.0
140475,-41871.0
140476,-41872.0
140477,-41873.0
140478,-41874.0
140479,-41875.0
140480,-41874.0
140481,-41875.0
140482,-41876.0
140483,-41877.0
140484,-41878.0
140485,-41879.0
140486,-41880.0
140487,-41881.0
140488,-41882.0
140489,-41883.0
140490,-41884.0
140491,-41885.0
140492,-41886.0
140493,-41887.0
140494,-41888.0
140495,-41889.0
140496,-41890.0
140497,-41891.0
140498,-41892.0
140499,-41893.0
140500,-41894.0
140501,-41895.0
140502,-41896.0
140503,-41897.0
140504,-41898.0
140505,-41899.0
140506,-41900.0
140507,-41901.0
140508,-41902.0
140509,-41903.0
140510,-41904.0
140511,-41903.0
140512,-41904.0
140513,-41905.0
140514,-41906.0
140515,-41907.0
140516,-41908.0
140517,-41909.0
140518,-41910.0
140519,-41911.0
140520,-41912.0
140521,-41913.0
140522,-41914.0
140523,-41915.0
140524,-41916.0
140525,-41917.0
140526,-41918.0
140527,-41919.0
140528,-41920.0
140529,-41921.0
140530,-41922.0
140531,-41923.0
140532,-41924.0
140533,-41925.0
140534,-41926.0
140535,-41927.0
140536,-41928.0
140537,-41929.0
140538,-41930.0
140539,-41931.0
140540,-41932.0
140541,-41933.0
140542,-41934.0
140543,-41935.0
140544,-41934.0
140545,-41933.0
140546,-41932.0
140547,-41931.0
140548,-41932.0
140549,-41933.0
140550,-41934.0
140551,-41935.0
140552,-41936.0
140553,-41937.0
140554,-41938.0
140555,-41939.0
140556,-41940.0
140557,-41941.0
140558,-41942.0
140559,-41943.0
140560,-41942.0
140561,-41941.0
140562,-41940.0
140563,-41939.0
140564,-41938.0
140565,-41937.0
140566,-41936.0
140567,-41935.0
140568,-41934.0
140569,-41933.0
140570,-41932.0
140571,-41931.0
140572,-41930.0
140573,-41929.0
140574,-41930.0
140575,-41931.0
140576,-41932.0
140577,-41933.0
140578,-41932.0
140579,-41931.0
140580,-41930.0
140581,-41929.0
140582,-41928.0
140583,-41927.0
140584,-41928.0
140585,-41929.0
140586,-41928.0
140587,-41927.0
140588,-41926.0
140589,-41925.0
140590,-41926.0
140591,-41927.0
140592,-41928.0
140593,-41929.0
140594,-41928.0
140595,-41927.0
140596,-41928.0
140597,-41929.0
140598,-41930.0
140599,-41931.0
140600,-41932.0
140601,-41933.0
140602,-41934.0
140603,-41935.0
140604,-41936.0
140605,-41937.0
140606,-41936.0
140607,-41935.0
140608,-41936.0
140609,-41937.0
140610,-41938.0
140611,-41939.0
140612,-41940.0
140613,-41941.0
140614,-41942.0
140615,-41943.0
140616,-41942.0
140617,-41941.0
140618,-41942.0
140619,-41943.0
140620,-41942.0
140621,-41941.0
140622,-41940.0
140623,-41939.0
140624,-41940.0
140625,-41941.0
140626,-41942.0
140627,-41943.0
140628,-41944.0
140629,-41945.0
140630,-41946.0
140631,-41947.0
140632,-41948.0
140633,-41949.0
140634,-41950.0
140635,-41951.0
140636,-41952.0
140637,-41953.0
140638,-41954.0
140639,-41955.0
140640,-41956.0
140641,-41957.0
140642,-41956.0
140643,-41955.0
140644,-41956.0
140645,-41957.0
140646,-41956.0
140647,-41955.0
140648,-41954.0
140649,-41953.0
140650,-41952.0
140651,-41951.0
140652,-41950.0
140653,-41949.0
140654,-41950.0
140655,-41951.0
140656,-41950.0
140657,-41949.0
140658,-41950.0
140659,-41951.0
140660,-41952.0
140661,-41953.0
140662,-41954.0
140663,-41955.0
140664,-41956.0
140665,-41957.0
140666,-41958.0
140667,-41959.0
140668,-41960.0
140669,-41961.0
140670,-41962.0
140671,-41963.0
140672,-41964.0
140673,-41965.0
140674,-41966.0
140675,-41967.0
140676,-41968.0
140677,-41969.0
140678,-41970.0
140679,-41971.0
140680,-41972.0
140681,-41973.0
140682,-41974.0
140683,-41975.0
140684,-41976.0
140685,-41977.0
140686,-41978.0
140687,-41979.0
140688,-41980.0
140689,-41981.0
140690,-41982.0
140691,-41983.0
140692,-41984.0
140693,-41985.0
140694,-41986.0
140695,-41987.0
140696,-41988.0
140697,-41989.0
140698,-41988.0
140699,-41987.0
140700,-41986.0
140701,-41985.0
140702,-41984.0
140703,-41983.0
140704,-41982.0
140705,-41981.0
140706,-41980.0
140707,-41979.0
140708,-41980.0
140709,-41981.0
140710,-41980.0
140711,-41979.0
140712,-41980.0
140713,-41979.0
140714,-41978.0
140715,-41977.0
140716,-41978.0
140717,-41979.0
140718,-41980.0
140719,-41981.0
140720,-41982.0
140721,-41983.0
140722,-41984.0
140723,-41985.0
140724,-41986.0
140725,-41987.0
140726,-41988.0
140727,-41989.0
140728,-41988.0
140729,-41987.0
140730,-41986.0
140731,-41985.0
140732,-41984.0
140733,-41983.0
140734,-41982.0
140735,-41981.0
140736,-41980.0
140737,-41979.0
140738,-41978.0
140739,-41977.0
140740,-41976.0
140741,-41975.0
140742,-41976.0
140743,-41977.0
140744,-41978.0
140745,-41979.0
140746,-41980.0
140747,-41981.0
140748,-41982.0
140749,-41983.0
140750,-41982.0
140751,-41981.0
140752,-41980.0
140753,-41979.0
140754,-41980.0
140755,-41981.0
140756,-41982.0
140757,-41983.0
140758,-41984.0
140759,-41985.0
140760,-41986.0
140761,-41987.0
140762,-41988.0
140763,-41989.0
140764,-41990.0
140765,-41991.0
140766,-41990.0
140767,-41989.0
140768,-41988.0
140769,-41987.0
140770,-41988.0
140771,-41989.0
140772,-41990.0
140773,-41991.0
140774,-41992.0
140775,-41993.0
140776,-41994.0
140777,-41995.0
140778,-41994.0
140779,-41993.0
140780,-41992.0
140781,-41991.0
140782,-41992.0
140783,-41993.0
140784,-41992.0
140785,-41991.0
140786,-41990.0
140787,-41989.0
140788,-41988.0
140789,-41987.0
140790,-41988.0
140791,-41989.0
140792,-41988.0
140793,-41987.0
140794,-41986.0
140795,-41985.0
140796,-41984.0
140797,-41983.0
140798,-41982.0
140799,-41981.0
140800,-41980.0
140801,-41979.0
140802,-41980.0
140803,-41981.0
140804,-41982.0
140805,-41983.0
140806,-41984.0
140807,-41985.0
140808,-41986.0
140809,-41987.0
140810,-41988.0
140811,-41989.0
140812,-41990.0
140813,-41991.0
140814,-41992.0
140815,-41993.0
140816,-41994.0
140817,-41995.0
140818,-41996.0
140819,-41997.0
140820,-41996.0
140821,-41995.0
140822,-41994.0
140823,-41993.0
140824,-41992.0
140825,-41991.0
140826,-41990.0
140827,-41989.0
140828,-41988.0
140829,-41987.0
140830,-41986.0
140831,-41985.0
140832,-41986.0
140833,-41987.0
140834,-41988.0
140835,-41989.0
140836,-41990.0
140837,-41991.0
140838,-41992.0
140839,-41993.0
140840,-41994.0
140841,-41995.0
140842,-41994.0
140843,-41993.0
140844,-41992.0
140845,-41991.0
140846,-41992.0
140847,-41993.0
140848,-41992.0
140849,-41991.0
140850,-41990.0
140851,-41989.0
140852,-41988.0
140853,-41987.0
140854,-41986.0
140855,-41985.0
140856,-41984.0
140857,-41983.0
140858,-41982.0
140859,-41981.0
140860,-41980.0
140861,-41979.0
140862,-41980.0
140863,-41981.0
140864,-41982.0
140865,-41983.0
140866,-41984.0
140867,-41985.0
140868,-41986.0
140869,-41987.0
140870,-41988.0
140871,-41989.0
140872,-41988.0
140873,-41987.0
140874,-41986.0
140875,-41985.0
140876,-41984.0
140877,-41983.0
140878,-41982.0
140879,-41981.0
140880,-41980.0
140881,-41979.0
140882,-41978.0
140883,-41977.0
140884,-41976.0
140885,-41975.0
140886,-41974.0
140887,-41973.0
140888,-41972.0
140889,-41971.0
140890,-41970.0
140891,-41969.0
140892,-41968.0
140893,-41967.0
140894,-41966.0
140895,-41965.0
140896,-41964.0
140897,-41963.0
140898,-41962.0
140899,-41961.0
140900,-41962.0
140901,-41963.0
140902,-41964.0
140903,-41965.0
140904,-41966.0
140905,-41967.0
140906,-41966.0
140907,-41967.0
140908,-41968.0
140909,-41969.0
140910,-41970.0
140911,-41971.0
140912,-41972.0
140913,-41973.0
140914,-41974.0
140915,-41975.0
140916,-41976.0
140917,-41977.0
140918,-41978.0
140919,-41979.0
140920,-41980.0
140921,-41981.0
140922,-41980.0
140923,-41979.0
140924,-41978.0
140925,-41977.0
140926,-41978.0
140927,-41979.0
140928,-41980.0
140929,-41981.0
140930,-41980.0
140931,-41979.0
140932,-41978.0
140933,-41977.0
140934,-41976.0
140935,-41975.0
140936,-41976.0
140937,-41977.0
140938,-41976.0
140939,-41975.0
140940,-41974.0
140941,-41973.0
140942,-41972.0
140943,-41971.0
140944,-41970.0
140945,-41969.0
140946,-41970.0
140947,-41971.0
140948,-41972.0
140949,-41973.0
140950,-41972.0
140951,-41971.0
140952,-41970.0
140953,-41969.0
140954,-41968.0
140955,-41967.0
140956,-41968.0
140957,-41967.0
140958,-41966.0
140959,-41965.0
140960,-41964.0
140961,-41963.0
140962,-41964.0
140963,-41965.0
140964,-41964.0
140965,-41965.0
140966,-41966.0
140967,-41967.0
140968,-41968.0
140969,-41969.0
140970,-41970.0
140971,-41971.0
140972,-41972.0
140973,-41973.0
140974,-41974.0
140975,-41975.0
140976,-41974.0
140977,-41973.0
140978,-41972.0
140979,-41971.0
140980,-41972.0
140981,-41973.0
140982,-41974.0
140983,-41975.0
140984,-41974.0
140985,-41973.0
140986,-41974.0
140987,-41975.0
140988,-41976.0
140989,-41977.0
140990,-41978.0
140991,-41979.0
140992,-41980.0
140993,-41981.0
140994,-41982.0
140995,-41983.0
140996,-41984.0
140997,-41985.0
140998,-41986.0
140999,-41987.0
141000,-41988.0
141001,-41989.0
141002,-41990.0
141003,-41991.0
141004,-41990.0
141005,-41989.0
141006,-41990.0
141007,-41991.0
141008,-41990.0
141009,-41989.0
141010,-41988.0
141011,-41987.0
141012,-41986.0
141013,-41985.0
141014,-41984.0
141015,-41983.0
141016,-41982.0
141017,-41981.0
141018,-41980.0
141019,-41979.0
141020,-41978.0
141021,-41977.0
141022,-41976.0
141023,-41975.0
141024,-41974.0
141025,-41973.0
141026,-41974.0
141027,-41975.0
141028,-41974.0
141029,-41973.0
141030,-41972.0
141031,-41971.0
141032,-41970.0
141033,-41969.0
141034,-41968.0
141035,-41967.0
141036,-41968.0
141037,-41969.0
141038,-41970.0
141039,-41971.0
141040,-41972.0
141041,-41973.0
141042,-41974.0
141043,-41975.0
141044,-41976.0
141045,-41977.0
141046,-41978.0
141047,-41979.0
141048,-41980.0
141049,-41981.0
141050,-41980.0
141051,-41981.0
141052,-41982.0
141053,-41983.0
141054,-41984.0
141055,-41985.0
141056,-41986.0
141057,-41987.0
141058,-41988.0
141059,-41989.0
141060,-41990.0
141061,-41991.0
141062,-41992.0
141063,-41993.0
141064,-41994.0
141065,-41995.0
141066,-41994.0
141067,-41993.0
141068,-41992.0
141069,-41991.0
141070,-41990.0
141071,-41989.0
141072,-41990.0
141073,-41991.0
141074,-41992.0
141075,-41993.0
141076,-41994.0
141077,-41995.0
141078,-41996.0
141079,-41997.0
141080,-41998.0
141081,-41999.0
141082,-42000.0
141083,-42001.0
141084,-42002.0
141085,-42003.0
141086,-42004.0
141087,-42005.0
141088,-42006.0
141089,-42007.0
141090,-42008.0
141091,-42009.0
141092,-42010.0
141093,-42011.0
141094,-42012.0
141095,-42013.0
141096,-42014.0
141097,-42015.0
141098,-42014.0
141099,-42013.0
141100,-42014.0
141101,-42015.0
141102,-42016.0
141103,-42017.0
141104,-42018.0
141105,-42019.0
141106,-42018.0
141107,-42017.0
141108,-42016.0
141109,-42015.0
141110,-42014.0
141111,-42013.0
141112,-42014.0
141113,-42015.0
141114,-42014.0
141115,-42013.0
141116,-42012.0
141117,-42011.0
141118,-42010.0
141119,-42009.0
141120,-42008.0
141121,-42007.0
141122,-42006.0
141123,-42005.0
141124,-42004.0
141125,-42003.0
141126,-42004.0
141127,-42005.0
141128,-42006.0
141129,-42007.0
141130,-42008.0
141131,-42009.0
141132,-42010.0
141133,-42011.0
141134,-42010.0
141135,-42009.0
141136,-42008.0
141137,-42007.0
141138,-42006.0
141139,-42005.0
141140,-42004.0
141141,-42003.0
141142,-42002.0
141143,-42001.0
141144,-42002.0
141145,-42003.0
141146,-42002.0
141147,-42001.0
141148,-42000.0
141149,-41999.0
141150,-42000.0
141151,-42001.0
141152,-42000.0
141153,-41999.0
141154,-42000.0
141155,-42001.0
141156,-42000.0
141157,-41999.0
141158,-41998.0
141159,-41997.0
141160,-41998.0
141161,-41999.0
141162,-41998.0
141163,-41997.0
141164,-41998.0
141165,-41999.0
141166,-42000.0
141167,-42001.0
141168,-42002.0
141169,-42003.0
141170,-42004.0
141171,-42005.0
141172,-42004.0
141173,-42003.0
141174,-42004.0
141175,-42005.0
141176,-42006.0
141177,-42007.0
141178,-42008.0
141179,-42009.0
141180,-42010.0
141181,-42011.0
141182,-42012.0
141183,-42013.0
141184,-42014.0
141185,-42015.0
141186,-42016.0
141187,-42017.0
141188,-42016.0
141189,-42015.0
141190,-42014.0
141191,-42013.0
141192,-42012.0
141193,-42011.0
141194,-42010.0
141195,-42009.0
141196,-42008.0
141197,-42007.0
141198,-42006.0
141199,-42005.0
141200,-42006.0
141201,-42005.0
141202,-42006.0
141203,-42007.0
141204,-42006.0
141205,-42005.0
141206,-42004.0
141207,-42003.0
141208,-42002.0
141209,-42001.0
141210,-42002.0
141211,-42003.0
141212,-42004.0
141213,-42005.0
141214,-42006.0
141215,-42007.0
141216,-42008.0
141217,-42009.0
141218,-42010.0
141219,-42011.0
141220,-42012.0
141221,-42013.0
141222,-42014.0
141223,-42015.0
141224,-42016.0
141225,-42017.0
141226,-42018.0
141227,-42019.0
141228,-42020.0
141229,-42021.0
141230,-42022.0
141231,-42023.0
141232,-42024.0
141233,-42025.0
141234,-42024.0
141235,-42023.0
141236,-42022.0
141237,-42021.0
141238,-42020.0
141239,-42019.0
141240,-42020.0
141241,-42021.0
141242,-42020.0
141243,-42021.0
141244,-42022.0
141245,-42021.0
141246,-42022.0
141247,-42023.0
141248,-42024.0
141249,-42025.0
141250,-42026.0
141251,-42027.0
141252,-42028.0
141253,-42029.0
141254,-42030.0
141255,-42031.0
141256,-42032.0
141257,-42033.0
141258,-42034.0
141259,-42035.0
141260,-42034.0
141261,-42033.0
141262,-42034.0
141263,-42035.0
141264,-42036.0
141265,-42037.0
141266,-42038.0
141267,-42039.0
141268,-42038.0
141269,-42037.0
141270,-42036.0
141271,-42035.0
141272,-42034.0
141273,-42033.0
141274,-42032.0
141275,-42031.0
141276,-42030.0
141277,-42029.0
141278,-42028.0
141279,-42027.0
141280,-42026.0
141281,-42025.0
141282,-42024.0
141283,-42023.0
141284,-42022.0
141285,-42021.0
141286,-42020.0
141287,-42019.0
141288,-42020.0
141289,-42021.0
141290,-42022.0
141291,-42023.0
141292,-42024.0
141293,-42025.0
141294,-42026.0
141295,-42027.0
141296,-42028.0
141297,-42029.0
141298,-42030.0
141299,-42031.0
141300,-42030.0
141301,-42029.0
141302,-42030.0
141303,-42031.0
141304,-42032.0
141305,-42033.0
141306,-42032.0
141307,-42031.0
141308,-42032.0
141309,-42033.0
141310,-42034.0
141311,-42035.0
141312,-42036.0
141313,-42037.0
141314,-42038.0
141315,-42039.0
141316,-42040.0
141317,-42041.0
141318,-42042.0
141319,-42043.0
141320,-42044.0
141321,-42045.0
141322,-42046.0
141323,-42047.0
141324,-42048.0
141325,-42049.0
141326,-42050.0
141327,-42051.0
141328,-42052.0
141329,-42053.0
141330,-42054.0
141331,-42055.0
141332,-42056.0
141333,-42057.0
141334,-42058.0
141335,-42059.0
141336,-42060.0
141337,-42061.0
141338,-42062.0
141339,-42063.0
141340,-42064.0
141341,-42065.0
141342,-42066.0
141343,-42067.0
141344,-42068.0
141345,-42069.0
141346,-42070.0
141347,-42071.0
141348,-42072.0
141349,-42073.0
141350,-42074.0
141351,-42075.0
141352,-42074.0
141353,-42073.0
141354,-42072.0
141355,-42071.0
141356,-42070.0
141357,-42069.0
141358,-42068.0
141359,-42067.0
141360,-42068.0
141361,-42069.0
141362,-42070.0
141363,-42071.0
141364,-42072.0
141365,-42073.0
141366,-42074.0
141367,-42075.0
141368,-42076.0
141369,-42077.0
141370,-42078.0
141371,-42079.0
141372,-42080.0
141373,-42081.0
141374,-42082.0
141375,-42083.0
141376,-42084.0
141377,-42085.0
141378,-42086.0
141379,-42087.0
141380,-42088.0
141381,-42089.0
141382,-42090.0
141383,-42091.0
141384,-42092.0
141385,-42093.0
141386,-42094.0
141387,-42095.0
141388,-42096.0
141389,-42097.0
141390,-42096.0
141391,-42095.0
141392,-42094.0
141393,-42093.0
141394,-42092.0
141395,-42091.0
141396,-42092.0
141397,-42093.0
141398,-42094.0
141399,-42095.0
141400,-42096.0
141401,-42097.0
141402,-42098.0
141403,-42099.0
141404,-42100.0
141405,-42101.0
141406,-42102.0
141407,-42103.0
141408,-42102.0
141409,-42101.0
141410,-42100.0
141411,-42099.0
141412,-42098.0
141413,-42097.0
141414,-42096.0
141415,-42095.0
141416,-42094.0
141417,-42093.0
141418,-42092.0
141419,-42091.0
141420,-42090.0
141421,-42089.0
141422,-42090.0
141423,-42091.0
141424,-42090.0
141425,-42089.0
141426,-42090.0
141427,-42091.0
141428,-42092.0
141429,-42093.0
141430,-42094.0
141431,-42095.0
141432,-42094.0
141433,-42093.0
141434,-42094.0
141435,-42093.0
141436,-42094.0
141437,-42095.0
141438,-42096.0
141439,-42097.0
141440,-42098.0
141441,-42099.0
141442,-42100.0
141443,-42101.0
141444,-42102.0
141445,-42103.0
141446,-42104.0
141447,-42103.0
141448,-42102.0
141449,-42101.0
141450,-42100.0
141451,-42099.0
141452,-42098.0
141453,-42097.0
141454,-42096.0
141455,-42097.0
141456,-42096.0
141457,-42095.0
141458,-42094.0
141459,-42093.0
141460,-42094.0
141461,-42095.0
141462,-42096.0
141463,-42097.0
141464,-42096.0
141465,-42095.0
141466,-42094.0
141467,-42093.0
141468,-42092.0
141469,-42091.0
141470,-42092.0
141471,-42093.0
141472,-42094.0
141473,-42095.0
141474,-42096.0
141475,-42097.0
141476,-42096.0
141477,-42095.0
141478,-42094.0
141479,-42093.0
141480,-42092.0
141481,-42091.0
141482,-42090.0
141483,-42089.0
141484,-42088.0
141485,-42087.0
141486,-42086.0
141487,-42085.0
141488,-42084.0
141489,-42083.0
141490,-42082.0
141491,-42081.0
141492,-42080.0
141493,-42079.0
141494,-42078.0
141495,-42077.0
141496,-42078.0
141497,-42079.0
141498,-42078.0
141499,-42077.0
141500,-42078.0
141501,-42079.0
141502,-42080.0
141503,-42081.0
141504,-42082.0
141505,-42083.0
141506,-42084.0
141507,-42085.0
141508,-42086.0
141509,-42087.0
141510,-42088.0
141511,-42089.0
141512,-42088.0
141513,-42087.0
141514,-42086.0
141515,-42085.0
141516,-42086.0
141517,-42087.0
141518,-42086.0
141519,-42085.0
141520,-42086.0
141521,-42087.0
141522,-42088.0
141523,-42089.0
141524,-42088.0
141525,-42087.0
141526,-42086.0
141527,-42085.0
141528,-42086.0
141529,-42087.0
141530,-42086.0
141531,-42085.0
141532,-42084.0
141533,-42083.0
141534,-42084.0
141535,-42085.0
141536,-42086.0
141537,-42087.0
